Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
620a5c0b3eab6d8d955407eb5813e1cd441c6385,Update 1_element_detection_bug.yml,['04a3c881df8ad031856ed572d547fb16f544161a'],False,['.github/ISSUE_TEMPLATE/1_element_detection_bug.yml']
b9bbfad99a303d9b88f342b25d005dfbe4a7951c,Update 2_bug_report.yml,['620a5c0b3eab6d8d955407eb5813e1cd441c6385'],False,['.github/ISSUE_TEMPLATE/2_bug_report.yml']
e0a02faa7f8168cff51d1e06c8ff05290660f3a0,avoid strange hacky check for first param type by variable name prefix,['e0a3f3f64ae8b36e1419bcbc7a98f9b38e0f367b'],False,['browser_use/controller/registry/service.py']
c1dc00cff260424d1651fe420f89834d88f50621,fix: fixing interactive element event checking: restore code for using window.getEventListeners,['6a2e50dd19db3e036985711e0d95ded8b1cf7944'],False,['browser_use/dom/buildDomTree.js']
aeda8668bfa18d34157342cc990867083ab6926c,docs: fixing word spell in comment,['c1dc00cff260424d1651fe420f89834d88f50621'],False,['browser_use/dom/buildDomTree.js']
c0a936e54ce17856f8c4dde174621c2a9c62a857,"fix: fixing interactive element event checking:
1. add event_listeners_script
2. adding getEventListenersForNode in buildDomTree.js for checking element event",['aeda8668bfa18d34157342cc990867083ab6926c'],False,"['browser_use/browser/session.py', 'browser_use/dom/buildDomTree.js']"
0e2532664d7e965c9e749d4607d04546a5a7383e,fix: delete useless console.log,['e3cb1fbfc4111a19cb2ea18231ed1928d89ea04c'],False,['browser_use/browser/session.py']
516e79c2259d310701cb2a60143409ce9d20ef9c,fix: handle error solving captcha,['005475acf625f5f274beff4ba1932b5ef445d8ee'],False,['examples/custom-functions/solve_amazon_captcha.py']
6a5b6ead1ba58fc324578f8d9c12f189bb5963d0,fix: Binding already registered issue on follow-up task,['6a2e50dd19db3e036985711e0d95ded8b1cf7944'],False,"['browser_use/browser/session.py', 'examples/features/multiple_tasks.py']"
25b9c44bc3e70ff8fd44b1b19dbed1616390f7d1,fix issue where out of place return statement could skip server upload function,['1f113fa640fdc955f166aadc18d4200407d2ebd7'],False,['eval/service.py']
a859fbb698affe7ad44e9ab1b08d61d9184c3f4d,fix whitespace,['62d2cdc5ebdfddf5462df8fb608077b5c7c2d0c4'],False,['docs/customize/browser-settings.mdx']
658abfeeef1953fa2aab2e942371ddc2102e5367,fix: remove trailing whitespace to pass linter,['c1274fa1dee9522f3643b174f47143401c473b23'],False,['browser_use/browser/profile.py']
23d45a1c4196ba1bdf9bfb0603b1dc0466b17a93,fix: Binding already registered issue on follow-up task (#1772),"['6a2e50dd19db3e036985711e0d95ded8b1cf7944', 'ac1e8f5471760ef4c9e4cb4db084089820dad5c5']",True,[]
10ec1e884141c0163bedbdf5ec1c8d85f828cc92,fix all actions to use kwargs at callsites,['d493260500e11fb48c76d30ab07aefc086ba73ef'],False,"['browser_use/controller/registry/service.py', 'browser_use/controller/service.py', 'tests/ci/test_action_registry.py']"
c238a618486b43a9053a7fc511ea043a41085420,fix docs formatting and imports,['565de1f3280b3168efca9e3a5b01b7215343ef5e'],False,['docs/customize/custom-functions.mdx']
72903e4f2a6e7fe5e80e683664d99acc9fd57430,fix docs typo,['efe8a19a479060180a7d184c5958d589294332e0'],False,['docs/customize/custom-functions.mdx']
c125df3bc4362924f74fae493975990b527a8b25,typo fixes,['ef37af73ae2fb6d9de8327ded89be44a96b5c5e7'],False,['docs/customize/browser-settings.mdx']
dfffb226c5ce191344b12216549a64393a4185b7,typo fixes,['72903e4f2a6e7fe5e80e683664d99acc9fd57430'],False,['docs/customize/browser-settings.mdx']
23289862361458599d277f71013914edf65bcf8e,fix BrowserSession init on reuse case,['1a31559c4391aa838dd442e2090cb53210f81856'],False,"['browser_use/browser/session.py', 'examples/features/multiple_agents_same_browser.py']"
3db45ebd203519e161c08233bad09163002a5ba9,fix: improved amazon captcha solver solution check,['516e79c2259d310701cb2a60143409ce9d20ef9c'],False,['examples/custom-functions/solve_amazon_captcha.py']
7db5794bbea10d05cad191bbf80550f39b3daef7,fix: fixed wildcard subdomain in action definition,['3db45ebd203519e161c08233bad09163002a5ba9'],False,['examples/custom-functions/solve_amazon_captcha.py']
a5b99f9b7fc0854a60e4e32ab1e0ba0c6985be21,fix re-use of BrowserSession between agents by copying on Agent init,['4ffd6bedc094c1c6e02b783a5e7bfd29f182e85d'],False,"['browser_use/agent/service.py', 'browser_use/browser/session.py', 'examples/features/multiple_agents_same_browser.py']"
89f83c9e899b9c799085af5bce38fb0494a37771,test fix,['a5b99f9b7fc0854a60e4e32ab1e0ba0c6985be21'],False,"['browser_use/browser/session.py', 'tests/ci/test_action_registry.py']"
a29d4f3cf1ba3fe8ce296f253c1f55705b6332aa,Fix multi-agent re-use of a single BrowserSession (#1783),"['1a31559c4391aa838dd442e2090cb53210f81856', '89f83c9e899b9c799085af5bce38fb0494a37771']",True,[]
18d1c0d895b4192a036f5e82339f1295e5485b72,"Add perplexity search functionality with API integration

This commit introduces a new script for searching the web using the Perplexity API. It includes the definition of data models for handling person information, an asynchronous search function, and a main execution flow that retrieves and displays email addresses for specified individuals. The script also incorporates error handling for missing API keys.",['a29d4f3cf1ba3fe8ce296f253c1f55705b6332aa'],False,['examples/custom-functions/perplexity_search.py']
f49cbd11eed91998c16b24c5b5e6beb0506c45d5,"Add perplexity search functionality with API integration (#1784)

This pull request introduces a new example script,
`perplexity_search.py`, which demonstrates how to integrate the
Perplexity API with an agent-based system for web searches. The script
includes functionality to search for email addresses of specified
individuals using a custom action and returns structured results.

### Key Changes:

#### New Example Script:
* Added `examples/custom-functions/perplexity_search.py` to demonstrate
the use of the Perplexity API for web searches. The script includes:
- Integration with the Perplexity API to perform precise and concise web
searches (`search_web` action).
- Use of `pydantic` models (`Person` and `PersonList`) to structure the
search results.
- A custom agent setup with `langchain_openai`, `Controller`, and
`BrowserProfile` to process tasks and return results.

#### Environment Variable:
* Added a requirement for the `PERPLEXITY_API_KEY` environment variable
to authenticate with the Perplexity API. The script raises an error if
this key is not set.

#### Logging and Output:
* Configured logging to capture and display the search results,
including content and citations, for debugging and transparency.

This example provides a practical demonstration of combining APIs,
structured data, and agent-based workflows for automated web searches.","['a29d4f3cf1ba3fe8ce296f253c1f55705b6332aa', '18d1c0d895b4192a036f5e82339f1295e5485b72']",True,[]
8a5f7a5ead73d0eacdadcc56d855bfc3d91f074d,"Refactor perplexity search to use httpx for asynchronous requests

This update replaces the synchronous requests library with httpx for making asynchronous API calls in the perplexity search function. The change improves performance and error handling by utilizing async capabilities, ensuring better integration with the overall asynchronous architecture.",['18d1c0d895b4192a036f5e82339f1295e5485b72'],False,['examples/custom-functions/perplexity_search.py']
d14c848c1cfd44b543da898e8b6d02de7059555c,Merge branch 'main' into example/perplexity-fix,"['8a5f7a5ead73d0eacdadcc56d855bfc3d91f074d', 'f49cbd11eed91998c16b24c5b5e6beb0506c45d5']",True,[]
3fdf32673686e75398a482c0f2a717f2a547c8d7,"Refactor perplexity search to use httpx for asynchronous requests (#1785)

This update replaces the synchronous requests library with httpx for
making asynchronous API calls in the perplexity search function. The
change improves performance and error handling by utilizing async
capabilities, ensuring better integration with the overall asynchronous
architecture.
    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Refactored the perplexity search function to use httpx for asynchronous
API requests, improving performance and aligning with the async
codebase.

<!-- End of auto-generated description by cubic. -->","['f49cbd11eed91998c16b24c5b5e6beb0506c45d5', 'd14c848c1cfd44b543da898e8b6d02de7059555c']",True,[]
04999c91f7518a7ed276345cf426bd1438df67ec,fix annoying deprecation warnings,['a4b389a3233d4dbc629f17c9d9c0bad298ffbc16'],False,['browser_use/browser/profile.py']
7a94eff56e90e3291072fccaa860c055e2441057,more tests fixes,['04999c91f7518a7ed276345cf426bd1438df67ec'],False,"['tests/ci/test_action_registry.py', 'tests/ci/test_tab_management.py', 'tests/test_google_sheets_real.py']"
4b43805771d61ae130a4923c60bf0153748188ac,Test fixes (#1787),"['a4b389a3233d4dbc629f17c9d9c0bad298ffbc16', '7a94eff56e90e3291072fccaa860c055e2441057']",True,[]
1eeb97a92eca2240b1c63b2e7cd7261ea950d1f5,more tests fixes to make it more deterministic,['1148f725c5c36310f9080549d8c07f7ce3f0c36f'],False,['tests/ci/test_debug_selector_map.py']
9420e837193e6abf56c36224c44c4537f0995b33,fix CLI,['1eeb97a92eca2240b1c63b2e7cd7261ea950d1f5'],False,['browser_use/cli.py']
e6e151e4fd70ff702bb627692502839ea12bd058,more CI fixes,['9420e837193e6abf56c36224c44c4537f0995b33'],False,['browser_use/cli.py']
a04def7a37d2992d32b686b628a5603cfe73ea24,Fix the CLI! (#1790),"['e6e151e4fd70ff702bb627692502839ea12bd058', '1aed86426e1d161eadbc6151ad2832f14d12c13f']",True,[]
241b4e076be683d2a53b1b2c7d2a4815fe34e37f,fix examples issues,['4eabeb30b2b091fb09fac622ab302769a341e0f9'],False,"['examples/browser/using_cdp.py', 'examples/features/result_processing.py', 'examples/use-cases/web_voyager_agent.py']"
ae3d47b19258f356f47e15b01baa2fdcc03fe7a4,fix function-scope runloop,['189a401d21229bedd2c762528f90d99971fa14ab'],False,['tests/ci/test_browser_session.py']
7675b12558e5c69c137b62279920a07a323fdbf8,fix async-await issues preventing crash,['a04def7a37d2992d32b686b628a5603cfe73ea24'],False,['browser_use/agent/service.py']
f06c69fa740ced1ff61bac631cd322f1c5bb8c7b,"New eval script with workflows for better testing (#1776)

- Refactored the eval script significantly
- Added github workflow so evals can be executed on github action
runners
- Evals can be triggered to evaluate specific branches for PR review
- More model support
- Adapted to work with new Browser Session
- More customization for browser and agent settings allowed
- More error categorization and tracking
    
<!-- This is an auto-generated description by cubic. -->
---

## Summary by cubic
Added a new evaluation script and GitHub workflow for automated,
branch-specific agent testing with improved model support, error
tracking, and browser session integration.

- **New Features**
- Unified eval script with support for more models and custom
agent/browser settings.
  - GitHub Actions workflow to run evals on any branch for PR review.
  - Enhanced error categorization, tracking, and result formatting.
  - Optional SERP search, memory, and planner support for agents.

<!-- End of auto-generated description by cubic. -->","['a04def7a37d2992d32b686b628a5603cfe73ea24', 'bfb6b262744a63053bed9bb4db6c269c33abd065']",True,[]
94c6d502539135fd1c141147d250fcee857fea85,fix screen and viewport logic,['07772c8d1db29ae3fec53de08a05c749651e5016'],False,"['browser_use/browser/profile.py', 'tests/ci/test_browser_viewport_and_proxy.py']"
0c09386a809419ba2fd04ffee84ec5cf16421b18,Fix: Prevent crash by using threading workaround for async in sync environments (#1806),"['a986df1feb1fafaa8e0788de3d5c03381ee7d00e', '3237fdab1d9bdd6caf0e0f59d81a76f6e183ac15']",True,[]
a03d4a9b13b554791fe1cdcef71f86ae5c5a9480,fix issue 1817 BrowserSession.create_new_tab was never awaited,['19bc0cd582b7c17f28f4955b3a604a34dd134ab7'],False,['browser_use/browser/session.py']
0c758f889463df295c8d68a724c655eb4c4422c8,fix old tests,['a03d4a9b13b554791fe1cdcef71f86ae5c5a9480'],False,['tests/test_stress.py']
e4eb4c58135aad77eddb347510943ac7f5a35c43,fix issue 1817 BrowserSession.create_new_tab was never awaited (#1818),"['19bc0cd582b7c17f28f4955b3a604a34dd134ab7', '0251ff0cf02b526e752fd40dc62dcddfd0b19345']",True,[]
621e39940773f2544d9b7bb5658620f029700a00,fix docs examples,['0ed77967c5b58144ccc7d3cf1429f00f47a75726'],False,"['docs/customize/browser-settings.mdx', 'docs/customize/sensitive-data.mdx']"
d586f3c7aec79433810041bfd65f53697a7c7188,fix sensitive data docs typos,['2dd2825fedfd02c92e92284a773a985436798a70'],False,['docs/customize/sensitive-data.mdx']
280e5eca6276381f9b2de9105ea8b87c13fa8eb1,fix old tests,['d546c3d8bd636409f3a10171750f1197a7237ef6'],False,"['tests/httpx_client_test.py', 'tests/process_dom_test.py', 'tests/screenshot_test.py']"
e1a8f8b82299239e085c8c23cb8ced1256cea60e,Fix handling of `cookies_file` argument in new `BrowserSession()` system (#1820),"['22abec02af1d4a0eb6837ec3cdd1d731eb969f43', 'cc3f6c47501ff81b80e6a0c56e49016ac2b0863b']",True,[]
8c2521eacbec74c4587bb27cc02f2ac08555ddb8,fix whitespace,"['73e1ecb5f7f0ff6a22ff4d789b73189d3d7848b2', 'e1a8f8b82299239e085c8c23cb8ced1256cea60e']",True,[]
02254d8107411b46123fed85a3b22440d5c28135,set windows async event loop policy to fix playwright async issues,['a5225c9fc429aa1eb6388e62070479f67fed38a8'],False,['browser_use/__init__.py']
